# c:\mcphas5_3\bin\gauss.pl 1.2 .1 -3 3
-3 3.85431047382895e-011 
-2.9 1.20033207201728e-010 
-2.8 3.59693207621109e-010 
-2.7 1.03714427542964e-009 
-2.6 2.87754566096888e-009 
-2.5 7.68212526091063e-009 
-2.4 1.97340696260043e-008 
-2.3 4.8778454882084e-008 
-2.2 1.16015371209227e-007 
-2.1 2.65508934509988e-007 
-2 5.84680833191493e-007 
-1.9 1.23889552949126e-006 
-1.8 2.52596091212856e-006 
-1.7 4.95558211796503e-006 
-1.6 9.35489333106389e-006 
-1.5 1.69925718086392e-005 
-1.4 2.96999350295621e-005 
-1.3 4.99491377992542e-005 
-1.2 8.08307491881137e-005 
-1.1 0.00012586394027476 
-0.999999999999998 0.000188582832437257 
-0.899999999999998 0.000271881148938227 
-0.799999999999998 0.000377165664874512 
-0.699999999999998 0.000503455761099037 
-0.599999999999998 0.000646645993504907 
-0.499999999999998 0.000799186204788065 
-0.399999999999998 0.000950397920945984 
-0.299999999999998 0.00108752459575291 
-0.199999999999998 0.00119742634637617 
-0.0999999999999985 0.00126862902219904 
1.52655665885959e-015 0.00129329198700981 
0.100000000000002 0.00126862902219904 
0.200000000000002 0.00119742634637616 
0.300000000000002 0.0010875245957529 
0.400000000000002 0.000950397920945978 
0.500000000000002 0.000799186204788059 
0.600000000000002 0.000646645993504902 
0.700000000000002 0.000503455761099034 
0.800000000000001 0.000377165664874509 
0.900000000000001 0.000271881148938224 
1 0.000188582832437254 
1.1 0.000125863940274758 
1.2 8.08307491881126e-005 
1.3 4.99491377992533e-005 
1.4 2.96999350295617e-005 
1.5 1.6992571808639e-005 
1.6 9.35489333106367e-006 
1.7 4.95558211796493e-006 
1.8 2.52596091212851e-006 
1.9 1.23889552949123e-006 
2 5.84680833191476e-007 
2.1 2.65508934509982e-007 
2.2 1.16015371209224e-007 
2.3 4.87784548820827e-008 
2.4 1.97340696260038e-008 
2.5 7.68212526091035e-009 
2.6 2.87754566096878e-009 
2.7 1.03714427542961e-009 
2.8 3.59693207621097e-010 
2.9 1.20033207201724e-010 
